product_type,text
선크림,"포장도 꼼꼼하게 해서 보내주셔서 박스 그대로 잘 배송왔어요. 처음에 선크림 짜봤을 때 꾸덕한 제형인거 같아서 너무 두껍게 발리면 어떡하나 싶었었는데, 문지르니까 촉촉하고 얇게 도포가 됐어요. 그리고 늘 선크림을 바르고 화장하는데 백탁현상 있는 제품들은 화장하고나면 얼굴이랑 목이랑 차이나고 팩트를 두껍게 안발랐는데도 부옇게 뜨는거 같아서 늘 마음에 안들었었는데, 이 제품은 백탁현상 1도 없고 바르고 흡수가 바로돼서 끈적거리지도 않았습니다. 다음에도 재구매 의향이 있습니다. 추천!"
자세밴드,집콕에 재택하면서 자세가 안좋은건지 허리가 아파와서 구매해봤습니다. 허리건강에 자세가 가장 중요하니 이 제품 사용해서 허리가 다시 돌아오기를..! 허리를 잘 잡아주고 생각보다 견고하고 마감처리 잘되서 여러 번 쓰고 오래 써도 좋을듯합니다.
선크림,"피부잡티가 넘 많아 썬크림은 사계절 필수템인데요 썬크림도 바르고 파운데이션도 바르고 또 마스크를 써야하니 그 과정이 넘 번거롭더라구요ㅠㅠ 다른제품도 다 써봤는데 만족스럽지않아 웹서핑해보니 이 제품이 괜찮다고해서 바로 주문했네요^^ 톤업이 다른제품보다 훨 잘되는같아 만족스러워요 발리는 제형도 좋구여, 밀착감도 타제품에 비해 월등히 좋은것 같아 추천합니다!!! 요즘은 집근처 다닐때는 화이데이션 아예 생략하고 요것만 바르고 댕겨요ㅎㅎ 저처럼 톤업도 좀 되는 썬크림 원하시면 요제품 써보시면 좋을것 같아요 가격도 비싸지 않으니 강추함돠^^"
선크림,스킨로션처럼 스며들어요.. 발림성이 좋아요... 제품력은 사용해 봐야 알겠지만 기대됩니다..
자세밴드,라운드 숄더도 심하고 바르게 앉아서 허리 펴는게 잘 안되어서 목 어깨 머리두통이 점점 심해지더라구요 교정밴드 사용하면 답답할줄 알았는데 생각보다 통기성도 좋고 착용법도 쉬워서 자주 손이 가네요
자세밴드,매일 컴퓨터 앞에서 오랜 시가을 보내다보니 어쩔 수 없이 어깨가 많이 말리는거 같습니다 앉아서도 좀 자세 교정을 하고 싶어서 구매했습니다.
선크림,끈적임도 없고 냄새도 무난하고 무엇보다 썬크림을 바르면 눈이 따갑거나 피부가 빨개지는 예민한 피부였는데 전혀 그런 것도 없고 흡수도 잘되서 기름져 보이지가 않네요! 가격 대비 너무 좋아서 다른 고가 제품 보다 더 낫네요 앞으로 썬크림은 이걸로 정착하렵니다. 유목민 처럼 이거 저거 다 써봤는데 괜찮네요ㅎㅎ
선크림,원래 사려던게 이젠 안나오는듯해서 이걸로 주문했어요! 이것도 전에 써봤던거라 대충은 알고 샀는데 역시나 조금 묽고 커버도 약해요! 그치만 가격대비 만족스런 제품입니다. 전 이제품에 너무뻑뻑해서 안쓰는BB를 섞어서 쓰고 있어요~ 그럼 커버까지 일석이조가 되요! 집에 안쓰는 BB있으면 섞어서 써보세요~^^
자세밴드,사무직 업무를 하다보니 등이 많이 굽어져있는데 교정밴드로 자세를 교정해주니깐 어깨가 덜아프고 좋은거같아요! 처음에 사용방법이 어려웠는데 쓰다보니 어렵지않게 착용할 수 있어용!
자세밴드,"○ 정직한닥터 약국입점 바른 자세 교정 밴드 어깨 숄더 남녀공용, 1개, S 나이가들어서 그런가 사무실에서 일하다보면 자꾸 목은 거북목이되고 어깨는 움츠러들어서 집에가면 몸이 어깨가 결리고 너무 피곤하더라구요 몸이피로해서 피곤한게 아니라 몸이아파서 피로한느낌이 들어서 검색해보니 자세가 안좋아도 그럴수 있다고해서 사무실에서도 간편하게 착용할수있는 교정밴드를 구매했어요! 밴드가 얇지도 않고 탄탄하게 힘입게 받쳐줘서 자세교정효과가 좋아요 그리고 이걸 입고있음으로써 저자신도 한번씩 더 바로앉게 되고 어깨를 뒤로 당겨줘서 앞으로 몰리지 않아서 착용하니 어깨도 팔도 몸도 한결 가벼워요 날씨가 쌀쌀해져서 밴드착용하고 가디건입으니 아무도 모르시더라구요! 앞으로도 꾸준히 착용할예정이에요"
자세밴드,보통 체형인 키 160 여자인데 사이즈 딱 좋아용!! 평소 거북목이 심해서 교정밴드 찾아보고 있엇는데 착용하니까 몸 무너지는것도 사라지고 목까지 쭉 펴주니까 너무너무 좋아용 ㅎㅎ 체형 고정하는데 최고인 거 같아요.
선크림,✅️ 사용법 : 꼭 사용하기전에 5번 정도 흔들어서 사용해야해요 사용법에도 흔들어서 사용하라고 적혀있네요 ✅️ 발림성 : 로션하고 스킨 중간정도의 농도에요 거의 액체라서 바르는거는 쉽게 발려요 백탁현상도 없는데 좀 번들거리기는 해요 ✅️ 후기 : 남편도 쓰고 저도 써는데 처음에 바를때 부드럽게 발리고 좋은데 나중에 눈이 따끔거려요 눈이 따끔거려서 눈주변에는 바르면 안되네요. 몸에 바르는거나 눈밑까지 바른거 추천드려요 ✅️ 성분 : 성분 보니 주의성분이 제법있네요 선크림이라서 어쩔수없으나 아이들 사용은 자제해야겟어요 마지막 사진 참고해주세요
선크림,가족들 다같이 쓰려고 사써용 히힣 오십이라서 조아요
자세밴드,그냥 조금교정하는정도 구매했으니 적당히 해보고 안좋으면 더좋은상품으로 구매할까생각중 그리고 가격대가 저가라그런지 사진한번보세요 천이뜯어져너덜너덜
자세밴드,평소에 자세가 안좋고 컴퓨터로 작업할일이 많은덕 거북이 목에 새우등자세를 하고있어 어느순간 몸이 많이 아팠어요 찍찍이끈으로 조절잘되고 튼튼하게 잘 받쳐줘서 자세교정이 정말잘되요 꾸준히 해보려구요
자세밴드,요즘 자세교정이 시급한 것 같아서 제품 구매해서 사용해봤어요. 허리랑 어깨가 쫙 펴지는 느낌이라 처음에는 이질감이 있었지만 점점 사용하다보니 적응돼서 편하네요!!
선크림,써보고 제구매했어여 부드럽게 발려서 좋구 피부에 쏙 스며들어여 번들거림없고 밀림이 없네요 눈시림도 없어요 백탁 밀림이 끈적이지 않아서 손이가네요 선물로 또하나 구입해야겠어여
자세밴드,"거북목, 말린어깨, 굽은등이 있어서 자세교정밴드를 구매했어요. 착용법은 아주 간단하구요~ 꽉 조여서 착용하면 자세가 자동으로 펴지네요 ㅋㅋ 당연히 착용했을때 편하진 않지만(평소 자세가 안좋으니) 밴드가 얇은편이라 숨막히거나 답답하진 않아요! 밴드를 착용하고 있으니 편한자세가 안돼서 의식적으로 자세를 바로하게 되네요. 자주 착용해서 바른 자세를 습관화해보겠습니다"
자세밴드,다른 제품 쓰다가 지지대가 좀 약한편이라 그런지 좀 쓰다보니 흐물흐물? 한 느낌이더라고용 이건 알루미늄 지지대가 있다해서 좀 고정력이 오래갈거 같아 사봤는데 확실히 짱짱하니 좋네여 끈으로만 지지해주ㅜ는거랑은 확실히 달라요 편하고 허리 쫙 펴지고 좋습니다
자세밴드,뒤에끝 착용하자 마자 끊어지네요 두 번 다시 안사고 자세 교정도 안되는거 같아요
자세밴드,요새 앉아서 작업을 했더니 자세가 어깨도 구부정해지고 허리도 안펴지고 하네요… 예전에 사용하던게 있었는데.. 탄력이 많이 떨어진거 같아 새로운 걸로 구매해봐요.. 역시 새상품이라 쫀쫀함이 다르네요 ㅋ 복원력도 좋고.. 착용하면 밴드 탄력으로 어깨가 벌어지고 등도 펴지는게 느껴집니다.. 안하다 해서 그런지 좀 불편함이 있는데.. 아마도 그동안 많이 구부정한 자세였나봐요.. 복원력도 좋고 다음에 착용해도 처음과 같이 쨍쨍한 느낌이 있어 교정되고 있는 느낌이 들어 좋네요-
선크림,"이자녹스 UV선 프로 365 데일리 커버 SPF 50+ 리뷰합니다. ---------------------------------------------------------- <구매동기> 이미 오래전에 구매했던 제품이었어요. 귀찮아서 잘 안 바르다가 보니 이미 날짜가 지나서 같은 제품으로 다시 구매하게 되었습니다. 쓰던 제품이 아무래도 무난하니까요. ---------------------------------------------------------- <향> 이자녹스 제품 향은 무던합니다. 너무 강하지 않아서 그냥 쓰기 좋아요. ----------------------------------------------------------- <질감> 너무 되지도 묽지도 않아서 일반적으로 펴바르기 딱 좋습니다. ------------------------------------------------------------ <성능> 얼굴이 타는지 안 타는지 사실 잘 모르겠어요 ㅋ 강한 햇빛아래 있는 건 아니고 일상용으로 쓰니깐요 선크림을 바르면 덜 타겠지 하는 마음으로 꾸준히 바릅니다. =================================== 직접 구매하여 사용해보고, 솔직하게 작성하였습니다. 제 리뷰가 도움이 되셨다면 도움이 돼요를 눌러주세요."
자세밴드,어깨랑 허리가 너무굳고 아파서 일할때 쓰려고 샀네요 착용감 도 편하고 밴딩이부드럽다보니 근육도 긴장이덜되고 허리보호까지해주니 자꾸허리를숙이고어깨도 굽어지는걸잡아주니 굉장히 만족합니다
자세밴드,"별5개 남깁니다. 자세밴드가 필요하던 와중, 가장 저렴하고 무료배송이라서 구매했습니다. 기대 이상으로 편하고 허리가 잘 펴집니다. 하루에 30분~1시간씩 꾸준히 착용중이고 , 일주일 정도 해봤는데 어깨랑 목이 훨씬 시원합니다. 교정 효과가 있는 듯 하네요."
선크림,저도 신랑도 아기도 다 같이 바르고 있어요. 뭉침 없고 로션 바르고 바로 발라도 들뜸이나 뭉침 없어요.
자세밴드,부착력이 거의없음 내 어께힘이 더쌤 반발되는힘때문인지 거북목처럼됨 찍찍이가없어서 계속 떨어지니 바로버림
자세밴드,장시간 착용하면 답답한 느낌이 드는데 휴식시간에 빼고 있음 괜찮아여 라운드숄더때문에 고민했는데 효과 좀 봤음 좋겟어여 상의55입는데 S시키니 맞네요
자세밴드,"평소 어깨가 조금 굽은거 같아 검색하다보니 눈에 띄는 제품이 있어 가격도 저렴하고 그냥 한번 질러 봤는데 너~~~무 좋아요. 착용하고 있는동안 어깨가 쫘~~~~펴지는 느낌! 최고예요, 강추합니다.~~~^^"
선크림,"막 특별하진않고 딱 가격만큼 쓰기좋아요, 데일리."
선크림,뜨거나 밀림 없이 사용 데일리로 사용 가능해요 썬크림만 바르면 시체같은 얼굴인데 요거하나면 커버까지 가능해요^^
선크림,"저는 일단 꾸덕한걸 엄청나게 싫어합니다. 안바르는걸 택하고 차라리 얼굴이 타는걸 선택할 정도로 싫어해요 그래서 로션처럼 잘 발리는 걸 찾고 있었어요 이 로션은 작년에 사서 1년동안 한통 다 비울때까지 싹싹긁어 썼었어요 그래서 얼마나 좋은지 (얼마나 끝까지 참고 쓸 수 있는지 ㅋㅋㅋ) 잘 압니다. 올해도 똑같은 걸 사게 되었어요. 먼세점가격정도로 구매한거 같아요(이번에 특가가 떠서) 잘 발라져서 좋고 잘 씻겨져서 좋습니다. 딱히 물에 빠지실거 아니면... 평상시 데일리로 쓰기엔 이만큼 좋은게 없는 거 같아요 용량은 잘 안보시고 사게 되실텐데 이거 100ml입니다. 엄청 많아요. 이거 하나 사서 저희는 세가족인데 면적큰 남성 1, 여성 1, 아이1 이렇게 다른제품하고 병행하긴 했는데 아침마다 바쁠떄 대충 덜어서 2초만에 발라주고 여름을 나게 해준 제품이에요 자외선 차단 효과도 높은 편이고 용량도 많고 잘 발려서 손이 잘 가는 제품이니 저같은 성향이면 사시면 후회 안하실거에요"
자세밴드,"정직한닥터 바른 자세 교정 밴드는 장시간 앉아 있거나 스마트폰, 컴퓨터 사용으로 어깨가 뭉치고 구부정해진 분들에게 특히 추천되는 제품임. 이 밴드는 착용 시 어깨를 자연스럽게 뒤로 당겨 올바른 자세를 유도해주어, 척추와 어깨에 가해지는 부담을 줄이고 통증 완화에 도움을 줌. 남녀공용 사이즈 조절 가능한 S 사이즈는 체형에 맞게 편안하면서도 탄탄한 착용감을 제공하고, 가벼운 소재 덕분에 장시간 착용해도 불편함이 적음. 통풍이 잘 되는 매쉬 소재라 땀이 차거나 피부 자극이 덜해 무더운 날에도 끈적임 없이 쾌적하게 쓸 수 있음. 실제 사용자 후기에서는 일상 속 자연스러운 자세 교정에 효과적이고, 어깨 통증이 줄어들어 업무 집중력이 향상됐다는 긍정적인 평가가 많음. 착용 방법도 간단하고 눈에 띄지 않는 디자인이라 집, 사무실, 운동할 때 모두 쓸 수 있어 활용도가 높음."
선크림,"이자녹스 UV 선 프로 365 데일리 커버 선크림 사용 후기 요즘 같은 강한 햇빛 아래, 선크림 하나만으로 자외선 차단 + 자연스러운 톤 보정 + 밀림 없는 지속력까지 챙기기란 쉽지 않죠? 하지만! **이자녹스 UV 선 프로 365 데일리 커버 SPF50+ PA+++**는 “톤업 선크림의 끝판왕”이라 해도 될 만큼 기능과 실용성 모두 완벽했어요. 1. 강력한 자외선 차단력! SPF50+ PA+++ ✔️ 자외선 A, B 모두 완벽 차단하는 고지수 선크림 ✔️ 실외 활동 많은 날에도 걱정 없는 생활·야외용 겸용 ✔️ 땀과 유분에도 무너지지 않는 지속력에 감탄! 햇볕 쨍한 날 외출했는데도 피부가 붉게 달아오르지 않아 믿고 쓸 수 있었어요. ✨ 2. 자연스러운 톤업 + 커버 기능까지! ✔️ 하얗게 뜨지 않고 피부 톤을 은은하게 정돈 ✔️ 화장 안 하는 날엔 베이스 대용으로도 가능 ✔️ 모공, 홍조, 칙칙함까지 살짝 커버되는 느낌이 굿! ✔ 특히 화장하기 귀찮은 육아맘, 재택근무족에게 강력 추천! ✔ 파운데이션 따로 바를 필요 없이 이 선크림 하나로 끝나요. 3. 가볍고 산뜻한 발림성 ✔️ 미끌거리지 않고, 뻑뻑하지도 않음 ✔️ 촉촉한 크림 제형이지만 끈적임 거의 無 ✔️ 바르자마자 보송하게 마무리돼서 메이크업 밀림도 없어요 기초 케어 후 바로 발라도 겉돌지 않고 착! 붙는 느낌이라 바쁜 아침 루틴에 딱 맞아요. 4. 넉넉한 70ml 대용량! 데일리용으로 최고 ✔️ 한 손에 딱 잡히는 튜브형, 위생적이고 사용감도 부드러움 ✔️ 데일리로 매일 넉넉하게 써도 오래 가는 용량 ✔️ 가방에 쏙 들어가서 외출용으로도 딱! 휴대성도 좋고, 양도 넉넉해서 가성비 좋다고 느꼈어요. ✅ 총평 ✔ 자외선 차단력 ✔ 톤업 커버력 ✔ 발림성 ✔ 재구매 의사 100% ""화장 안 한 듯 자연스럽고, 피부는 한 톤 더 생기 있게!"" 이자녹스 데일리 커버 선크림, 매일매일 꺼내 쓰게 될 거예요 ☀️"
